,position,well,volume,xpos,ypos,field,XY,DropNo,X,Y,Diameter,Elongation,Circularity,Intensity,Teg,Plate,Well,Target,Field,XPos,YPos,Date,Time,ImageFile,Background,EjBound,SedBound,DetDiaMinTrans,DetDiaMaxTrans,IsoDiaMinTrans,IsoDiaMaxTrans,IsoIntMinTrans,IsoIntMaxTrans,IsoDiaMinFlu,IsoDiaMaxFlu,IsoIntMinFlu,IsoIntMaxFlu,CellType,CellSortFile,PickupXpos,PickupYpos,PickupWell,PickupPlate,DevX,DevY,RawFileName,MSAquisDateTime,Channel
813,56/61,"1G1,","20000,",61.0,56.0,3.0,3_61_56,706.0,131.46,52.89,17.55,1.82,1.09,79.88,Transmission,1.0,A-1,1.0,3.0,61.0,56.0,08/06/2024,16:36:19,"=HYPERLINK(""706_Printed_T1_F3_R56_C61_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16323508_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde_and_methanol.xls,24.0,59.0,A24,1.0,37.0,-3.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.5
814,56/65,"1G2,","20000,",65.0,56.0,3.0,3_65_56,769.0,177.52,78.09,21.84,1.38,1.03,76.54,Transmission,1.0,A-1,1.0,3.0,65.0,56.0,08/06/2024,16:36:39,"=HYPERLINK(""769_Printed_T1_F3_R56_C65_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16323508_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde_and_methanol.xls,24.0,59.0,A24,1.0,41.0,-3.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.6
815,59/19,"1G5,","20000,",19.0,59.0,3.0,3_19_59,243.0,268.31,51.29,18.8,1.67,1.06,72.21,Transmission,1.0,A-1,1.0,3.0,19.0,59.0,08/06/2024,16:33:50,"=HYPERLINK(""243_Printed_T1_F3_R59_C19_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16323508_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde_and_methanol.xls,24.0,59.0,A24,1.0,-5.0,0.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.9
816,59/23,"1G6,","20000,",23.0,59.0,3.0,3_23_59,313.0,210.51,101.5,20.88,1.4,1.03,77.05,Transmission,1.0,A-1,1.0,3.0,23.0,59.0,08/06/2024,16:34:09,"=HYPERLINK(""313_Printed_T1_F3_R59_C23_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16323508_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde_and_methanol.xls,24.0,59.0,A24,1.0,-1.0,0.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.10
817,59/27,"1G7,","20000,",27.0,59.0,3.0,3_27_59,370.0,193.69,102.75,18.33,1.43,1.03,77.03,Transmission,1.0,A-1,1.0,3.0,27.0,59.0,08/06/2024,16:34:27,"=HYPERLINK(""370_Printed_T1_F3_R59_C27_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16323508_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde_and_methanol.xls,24.0,59.0,A24,1.0,3.0,0.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.11
818,59/31,"1G8,","20000,",31.0,59.0,3.0,3_31_59,434.0,233.4,100.88,17.79,1.52,1.04,77.71,Transmission,1.0,A-1,1.0,3.0,31.0,59.0,08/06/2024,16:34:46,"=HYPERLINK(""434_Printed_T1_F3_R59_C31_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16323508_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde_and_methanol.xls,24.0,59.0,A24,1.0,7.0,0.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.12
819,59/37,"1G4,","20000,",37.0,59.0,3.0,3_37_59,473.0,219.97,57.65,22.91,1.39,1.03,61.74,Transmission,1.0,A-1,1.0,3.0,37.0,59.0,08/06/2024,16:34:57,"=HYPERLINK(""473_Printed_T1_F3_R59_C37_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16323508_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde_and_methanol.xls,24.0,59.0,A24,1.0,13.0,0.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.8
820,59/41,"1G5,","20000,",41.0,59.0,3.0,3_41_59,508.0,240.84,52.84,18.78,1.77,1.08,77.34,Transmission,1.0,A-1,1.0,3.0,41.0,59.0,08/06/2024,16:35:10,"=HYPERLINK(""508_Printed_T1_F3_R59_C41_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16323508_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde_and_methanol.xls,24.0,59.0,A24,1.0,17.0,0.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.9
821,59/45,"1G6,","20000,",45.0,59.0,3.0,3_45_59,577.0,287.98,88.18,19.85,1.38,1.03,76.09,Transmission,1.0,A-1,1.0,3.0,45.0,59.0,08/06/2024,16:35:30,"=HYPERLINK(""577_Printed_T1_F3_R59_C45_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16323508_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde_and_methanol.xls,24.0,59.0,A24,1.0,21.0,0.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.10
822,59/49,"1G7,","20000,",49.0,59.0,3.0,3_49_59,611.0,200.04,98.69,21.8,1.36,1.02,77.94,Transmission,1.0,A-1,1.0,3.0,49.0,59.0,08/06/2024,16:35:45,"=HYPERLINK(""611_Printed_T1_F3_R59_C49_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16323508_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde_and_methanol.xls,24.0,59.0,A24,1.0,25.0,0.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.11
823,59/55,"1G3,","20000,",55.0,59.0,3.0,3_55_59,642.0,198.55,70.79,20.36,1.35,1.02,68.23,Transmission,1.0,A-1,1.0,3.0,55.0,59.0,08/06/2024,16:35:55,"=HYPERLINK(""642_Printed_T1_F3_R59_C55_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16323508_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde_and_methanol.xls,24.0,59.0,A24,1.0,31.0,0.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.7
824,59/59,"1G4,","20000,",59.0,59.0,3.0,3_59_59,692.0,209.09,90.49,23.47,1.72,1.07,81.37,Transmission,1.0,A-1,1.0,3.0,59.0,59.0,08/06/2024,16:36:12,"=HYPERLINK(""692_Printed_T1_F3_R59_C59_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16323508_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde_and_methanol.xls,24.0,59.0,A24,1.0,35.0,0.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.8
825,59/63,"1G5,","20000,",63.0,59.0,3.0,3_63_59,746.0,213.83,61.32,17.6,1.47,1.04,61.78,Transmission,1.0,A-1,1.0,3.0,63.0,59.0,08/06/2024,16:36:31,"=HYPERLINK(""746_Printed_T1_F3_R59_C63_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16323508_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde_and_methanol.xls,24.0,59.0,A24,1.0,39.0,0.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.9
826,59/67,"1G6,","20000,",67.0,59.0,3.0,3_67_59,788.0,179.51,68.61,21.04,1.41,1.03,74.57,Transmission,1.0,A-1,1.0,3.0,67.0,59.0,08/06/2024,16:36:48,"=HYPERLINK(""788_Printed_T1_F3_R59_C67_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16323508_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,HEK_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\HEK_formaldehyde_and_methanol.xls,24.0,59.0,A24,1.0,43.0,0.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.10
827,62/19,"1G9,","20000,",19.0,62.0,3.0,3_19_62,630.0,260.43,84.53,17.37,1.37,1.02,73.64,Transmission,1.0,A-1,1.0,3.0,19.0,62.0,08/06/2024,16:47:29,"=HYPERLINK(""630_Printed_T1_F3_R62_C19_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16452708_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde_and_methanol.xls,24.0,59.0,A24,1.0,-5.0,3.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.13
828,62/19,"1G9,","20000,",19.0,62.0,3.0,3_19_62,35590.0,332.52,109.94,19.1,1.58,1.05,77.43,Transmission,1.0,A-1,1.0,3.0,19.0,62.0,08/06/2024,14:21:31,"=HYPERLINK(""35590_Printed_T1_F3_R62_C19_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,59.0,A24,1.0,-5.0,3.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.13
829,62/23,"1G10,","20000,",23.0,62.0,3.0,3_23_62,846.0,192.16,91.25,18.34,1.34,1.02,75.28,Transmission,1.0,A-1,1.0,3.0,23.0,62.0,08/06/2024,16:48:08,"=HYPERLINK(""846_Printed_T1_F3_R62_C23_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16452708_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde_and_methanol.xls,24.0,59.0,A24,1.0,-1.0,3.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.14
830,62/23,"1G10,","20000,",23.0,62.0,3.0,3_23_62,36018.0,203.04,67.23,20.08,1.36,1.02,69.95,Transmission,1.0,A-1,1.0,3.0,23.0,62.0,08/06/2024,14:24:42,"=HYPERLINK(""36018_Printed_T1_F3_R62_C23_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,59.0,A24,1.0,-1.0,3.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.14
831,62/27,"1G11,","20000,",27.0,62.0,3.0,3_27_62,1063.0,309.54,92.36,20.61,1.46,1.04,65.82,Transmission,1.0,A-1,1.0,3.0,27.0,62.0,08/06/2024,16:48:47,"=HYPERLINK(""1063_Printed_T1_F3_R62_C27_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16452708_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde_and_methanol.xls,24.0,59.0,A24,1.0,3.0,3.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.15
832,62/27,"1G11,","20000,",27.0,62.0,3.0,3_27_62,36192.0,196.76,87.97,17.41,1.63,1.06,74.08,Transmission,1.0,A-1,1.0,3.0,27.0,62.0,08/06/2024,14:25:15,"=HYPERLINK(""36192_Printed_T1_F3_R62_C27_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,59.0,A24,1.0,3.0,3.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.15
833,62/31,"1G12,","20000,",31.0,62.0,3.0,3_31_62,1239.0,199.85,94.75,18.34,1.48,1.04,76.86,Transmission,1.0,A-1,1.0,3.0,31.0,62.0,08/06/2024,16:49:21,"=HYPERLINK(""1239_Printed_T1_F3_R62_C31_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16452708_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde_and_methanol.xls,24.0,59.0,A24,1.0,7.0,3.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.16
834,62/31,"1G12,","20000,",31.0,62.0,3.0,3_31_62,36392.0,247.25,67.33,21.97,1.6,1.06,78.7,Transmission,1.0,A-1,1.0,3.0,31.0,62.0,08/06/2024,14:25:54,"=HYPERLINK(""36392_Printed_T1_F3_R62_C31_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,59.0,A24,1.0,7.0,3.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.16
835,62/37,"1G8,","20000,",37.0,62.0,3.0,3_37_62,1281.0,182.48,91.88,19.4,1.96,1.11,80.77,Transmission,1.0,A-1,1.0,3.0,37.0,62.0,08/06/2024,16:49:31,"=HYPERLINK(""1281_Printed_T1_F3_R62_C37_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16452708_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde_and_methanol.xls,24.0,59.0,A24,1.0,13.0,3.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.12
836,62/37,"1G8,","20000,",37.0,62.0,3.0,3_37_62,36522.0,173.34,91.34,16.84,1.48,1.04,78.73,Transmission,1.0,A-1,1.0,3.0,37.0,62.0,08/06/2024,14:26:17,"=HYPERLINK(""36522_Printed_T1_F3_R62_C37_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,59.0,A24,1.0,13.0,3.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.12
837,62/41,"1G9,","20000,",41.0,62.0,3.0,3_41_62,1377.0,255.8,71.93,18.59,1.67,1.06,74.82,Transmission,1.0,A-1,1.0,3.0,41.0,62.0,08/06/2024,16:49:55,"=HYPERLINK(""1377_Printed_T1_F3_R62_C41_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16452708_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde_and_methanol.xls,24.0,59.0,A24,1.0,17.0,3.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.13
838,62/41,"1G9,","20000,",41.0,62.0,3.0,3_41_62,36694.0,251.55,64.43,19.7,1.6,1.05,76.86,Transmission,1.0,A-1,1.0,3.0,41.0,62.0,08/06/2024,14:26:50,"=HYPERLINK(""36694_Printed_T1_F3_R62_C41_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,59.0,A24,1.0,17.0,3.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.13
839,62/45,"1G10,","20000,",45.0,62.0,3.0,3_45_62,1611.0,238.65,94.44,18.34,1.36,1.02,67.91,Transmission,1.0,A-1,1.0,3.0,45.0,62.0,08/06/2024,16:50:36,"=HYPERLINK(""1611_Printed_T1_F3_R62_C45_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16452708_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde_and_methanol.xls,24.0,59.0,A24,1.0,21.0,3.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.14
840,62/45,"1G10,","20000,",45.0,62.0,3.0,3_45_62,36914.0,247.67,74.72,19.59,1.5,1.04,76.68,Transmission,1.0,A-1,1.0,3.0,45.0,62.0,08/06/2024,14:27:30,"=HYPERLINK(""36914_Printed_T1_F3_R62_C45_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,59.0,A24,1.0,21.0,3.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.14
841,62/49,"1G11,","20000,",49.0,62.0,3.0,3_49_62,1715.0,173.65,91.81,25.5,1.83,1.09,73.92,Transmission,1.0,A-1,1.0,3.0,49.0,62.0,08/06/2024,16:50:59,"=HYPERLINK(""1715_Printed_T1_F3_R62_C49_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16452708_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde_and_methanol.xls,24.0,59.0,A24,1.0,25.0,3.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.15
842,62/49,"1G11,","20000,",49.0,62.0,3.0,3_49_62,37104.0,198.45,53.77,19.32,1.71,1.07,78.36,Transmission,1.0,A-1,1.0,3.0,49.0,62.0,08/06/2024,14:28:04,"=HYPERLINK(""37104_Printed_T1_F3_R62_C49_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,59.0,A24,1.0,25.0,3.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.15
843,62/55,"1G7,","20000,",55.0,62.0,3.0,3_55_62,1755.0,201.65,72.33,19.26,1.55,1.05,77.66,Transmission,1.0,A-1,1.0,3.0,55.0,62.0,08/06/2024,16:51:09,"=HYPERLINK(""1755_Printed_T1_F3_R62_C55_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16452708_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde_and_methanol.xls,24.0,59.0,A24,1.0,31.0,3.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.11
844,62/55,"1G7,","20000,",55.0,62.0,3.0,3_55_62,37153.0,235.77,83.73,16.35,1.38,1.03,73.24,Transmission,1.0,A-1,1.0,3.0,55.0,62.0,08/06/2024,14:28:16,"=HYPERLINK(""37153_Printed_T1_F3_R62_C55_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,59.0,A24,1.0,31.0,3.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.11
845,62/59,"1G8,","20000,",59.0,62.0,3.0,3_59_62,2027.0,315.47,89.16,18.78,1.35,1.02,62.07,Transmission,1.0,A-1,1.0,3.0,59.0,62.0,08/06/2024,16:51:56,"=HYPERLINK(""2027_Printed_T1_F3_R62_C59_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16452708_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde_and_methanol.xls,24.0,59.0,A24,1.0,35.0,3.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.12
846,62/59,"1G8,","20000,",59.0,62.0,3.0,3_59_62,37227.0,189.64,90.11,19.79,1.57,1.05,72.64,Transmission,1.0,A-1,1.0,3.0,59.0,62.0,08/06/2024,14:28:35,"=HYPERLINK(""37227_Printed_T1_F3_R62_C59_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,59.0,A24,1.0,35.0,3.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.12
847,62/63,"1G9,","20000,",63.0,62.0,3.0,3_63_62,2250.0,193.54,70.82,19.85,1.44,1.03,71.93,Transmission,1.0,A-1,1.0,3.0,63.0,62.0,08/06/2024,16:52:36,"=HYPERLINK(""2250_Printed_T1_F3_R62_C63_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16452708_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde_and_methanol.xls,24.0,59.0,A24,1.0,39.0,3.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.13
848,62/63,"1G9,","20000,",63.0,62.0,3.0,3_63_62,37453.0,269.81,62.59,19.46,1.49,1.04,76.55,Transmission,1.0,A-1,1.0,3.0,63.0,62.0,08/06/2024,14:29:16,"=HYPERLINK(""37453_Printed_T1_F3_R62_C63_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,59.0,A24,1.0,39.0,3.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.13
849,62/67,"1G10,","20000,",67.0,62.0,3.0,3_67_62,2413.0,254.81,107.88,20.35,1.37,1.02,73.27,Transmission,1.0,A-1,1.0,3.0,67.0,62.0,08/06/2024,16:53:09,"=HYPERLINK(""2413_Printed_T1_F3_R62_C67_(A-1)_Trans_samplename_Run.png"")","=HYPERLINK(""20240608_16452708_sample name_Background.png"")",217.0,200.0,14.0,26.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_formaldehyde_and_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_formaldehyde_and_methanol.xls,24.0,59.0,A24,1.0,43.0,3.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.14
850,62/67,"1G10,","20000,",67.0,62.0,3.0,3_67_62,37729.0,185.39,79.25,21.15,1.32,1.02,69.87,Transmission,1.0,A-1,1.0,3.0,67.0,62.0,08/06/2024,14:30:04,"=HYPERLINK(""37729_Printed_T1_F3_R62_C67_(A-1)_Trans_Methanol_A549_Run.png"")","=HYPERLINK(""20240608_12563508_sample name_Background.png"")",217.0,200.0,14.0,28.0,5.0,100.0,1.0,255.0,0.0,0.0,0.0,0.0,A549_methanol,C:\\Users\\alexr\\Downloads\\DemoSCP\\Cell_files\\A549_methanol.xls,24.0,59.0,A24,1.0,43.0,3.0,SH_240625_WA24_F03_C03_R01_S0024.d,,Reporter.intensity.14
